half_day_key,prev_num_articles_ma1_10,prev_extremely_positive_count_ma1_5,prev_atr_lag9,prev_macd_signal_lag4,prev_rsi_ma5,prev_bb_lower_lag10,prev_quote_volume_ma8,prev_macd_hist_std8_ma,prev_williams_r_ma7,volume_prev_ma10,prev_quote_volume_ma7,prev_close_ma5,prev_avg_sentiment_std1_6_ma,prev_macd_hist_std7_ma,prev_extremely_positive_count_ma1_4,prev_extremely_negative_count_lag5,prev_taker_buy_base_volume_std7_ma,avg_sentiment_news_prev_std5_ma,2_periods_back_back_change_pct,2_periods_back_back_change_pct_lag1,2_periods_back_back_change_pct_lag4,prev_avg_sentiment_lag4,prev_min_sentiment_lag10,2_periods_back_back_change_pct_lag8,prev_std_sentiment_lag1,prev_min_sentiment_lag1,prev_std_sentiment_lag3,prev_rsi_std2_ma,prev_taker_buy_quote_volume_lag10,prev_median_sentiment_lag8,,Indicator
2021-03-11_H2,16.7,3.6,2803.912434,295.448898,66.12577343,44679.54442,1914704878,187.7517379,-10.72746695,1618309535,1996907639,55243.584,0.341943712,189.1814727,3.25,2,3427.73357,1.213700864,0.00658111,0.018578991,0.035415119,1.291111111,-4.69,0.03725477,1.345155737,-1.83,1.743677682,1.077731069,422724080.1,0.315,,1
2021-03-12_H1,18.4,3.6,2765.491546,458.9867159,67.63353861,44695.0648,2071857833,199.594277,-6.352607446,1410692319,2122761896,55953.276,0.33517076,192.8745401,3.25,0,3386.715341,1.307551505,0.027519167,0.00658111,0.012306272,1.111304348,-0.97,0.004927408,1.630183958,-1.8,2.100119437,1.42515978,615641792.9,0.165,,0
2021-03-12_H2,20.3,3.6,2688.815007,631.0151867,67.68268527,44657.39416,2084197658,202.6908715,-7.848322848,1467534753,2141180388,56263.428,0.295526543,182.6244598,3.75,1,3382.161282,1.39296347,-0.02300577,0.027519167,-0.000999295,0.773571429,-2.74,-0.009114245,1.661353595,-3.68,1.345155737,3.218613826,730060563.3,0.44,,1
2021-03-13_H1,21.5,3.6,2680.521792,813.7538558,68.08265452,44668.91825,2167008682,193.6303135,-8.668783039,1566176625,2155548143,56739.91,0.283347484,161.9194287,4.25,1,3385.207524,1.607007998,0.013752964,-0.02300577,0.018578991,0.378571429,-0.62,0.037729744,2.044263519,-4.49,1.630183958,2.667117333,672722316.4,0.475,,1
2021-03-13_H2,21.5,3.6,2653.539522,997.7661688,69.07231323,44856.56769,2196250341,175.0147804,-9.032421229,1618117646,2279397745,57531.31,0.27107111,136.6990683,3.5,0,3479.214645,1.970038909,0.045306693,0.013752964,0.00658111,0.9845,-0.7,0.035415119,1.506737953,-4.13,1.661353595,2.409796113,838652666.7,0.395,,1
2021-03-14_H1,20.7,3,2653.90027,1195.319092,70.33622807,44940.14407,2301000243,151.5608615,-8.32145151,1665553234,2330501860,58515.038,0.266426813,113.5488601,2.5,0,3574.313638,2.206827338,0.022213419,0.045306693,0.027519167,0.619285714,-4.81,0.012306272,1.187575694,-0.98,2.044263519,2.604985533,867465131.4,0.39,,0
2021-03-14_H2,19.9,2.4,2561.209536,1367.966059,70.16012805,44688.14892,2244009522,127.0378501,-8.087687564,1603458879,2192338220,59017.924,0.309442739,91.55208792,1.75,2,3635.810865,2.483745829,-0.013990731,0.022213419,-0.02300577,0.43,-0.07,-0.000999295,1.426327991,-2.46,1.506737953,2.189303615,1118496317,0.285,,0
2021-03-15_H1,19.4,2,2578.843855,1524.348764,70.02370058,44701.83995,2110525245,108.2136565,-9.86103276,1586253037,2124049277,59521.81,0.307864356,76.65561286,1.75,3,3882.921491,2.767466886,-0.021963953,-0.013990731,0.013752964,0.21,-2.54,0.018578991,1.176879584,0.01,1.187575694,3.427804904,768348456.7,0.195,,0
2021-03-15_H2,20.2,2,2577.047151,1700.793732,67.55143212,45084.06468,2299212204,105.5680352,-16.33211311,1691708037,2256741207,59306.914,0.386280567,83.79236867,2.25,2,4230.665374,3.04851979,-0.047749203,-0.021963953,0.045306693,0.378823529,-4.09,0.00658111,1.535984069,-3.34,1.426327991,5.562913215,1039482017,0.29,,0
2021-03-16_H1,22.4,3.2,2552.055212,1898.044725,63.70217465,45550.14126,2268259601,119.2762421,-23.10384681,1626166076,2333118403,58469.854,0.371490977,118.1644671,3.75,0,4509.194805,3.21397084,-0.009197472,-0.047749203,0.022213419,0.445,-1.83,0.027519167,2.123350085,-4.6,1.176879584,4.153622067,1327374276,0.395,,0
2021-03-16_H2,22.5,3.6,2544.616268,2079.62912,59.32634777,45597.33415,2361818076,152.8964628,-32.20678427,1726928093,2363819696,57316.26,0.3709279,171.3817137,4,1,4800.570211,3.310417184,-0.004548459,-0.009197472,-0.013990731,1.103,-1.8,-0.02300577,1.910678264,-4.57,1.535984069,0.760062135,928594223.4,0.37,,1
2021-03-17_H1,22.7,4.4,2523.962249,2215.756227,56.56093067,45311.42615,2286035161,201.3473476,-39.81504322,1636246766,2258159366,56636.494,0.370410244,230.9972741,4.75,0,5161.916062,3.265716325,0.027308073,-0.004548459,-0.021963953,0.586666667,-3.68,0.013752964,1.885886807,-3.37,2.123350085,1.588377565,1360110596,0.18,,0
2021-03-17_H2,21.3,4.2,2544.047803,2266.253535,53.59704324,45437.54039,2168701832,257.4630162,-50.76412592,1622351863,2128199561,55799.19,0.246452173,288.3771804,4.5,1,5572.939018,3.310465956,-0.037112686,0.027308073,-0.047749203,-0.038181818,-4.49,0.045306693,1.997750459,-4.66,1.910678264,3.800549802,866667523.4,0.23,,1
2021-03-18_H1,22,4.8,2656.742245,2246.562774,54.63714247,45661.0875,2164486351,306.0417096,-53.90308057,1677691322,2239618236,56344.642,0.260264125,331.4948172,4.25,3,5852.48681,3.07386787,0.074739151,-0.037112686,-0.009197472,0.376666667,-4.13,0.022213419,1.452481143,-2.53,1.885886807,5.896727624,1163948777,0.35,,0
2021-03-18_H2,22,4.2,2653.508514,2176.653608,55.5647544,45296.83651,2162801171,341.4977858,-56.75654259,1619154594,2252082136,56843.862,0.419163731,350.1984631,4.5,2,5985.07608,2.880880983,-0.012695683,0.074739151,-0.004548459,0.599047619,-0.98,-0.013990731,1.570342413,-3.85,1.997750459,4.335438517,1351884492,0.6,,0
2021-03-19_H1,22.5,4.6,2633.270048,2096.779715,56.25696862,45047.40367,2255047374,356.5542817,-56.82322661,1651600645,2073575186,57290.162,0.435146228,338.9526086,4.25,2,5678.437106,2.494192544,-0.008902684,-0.012695683,0.027308073,0.59,-2.46,-0.021963953,1.702725756,0.1,1.452481143,1.375041766,1279506323,0.395,,1
2021-03-19_H2,22.6,4,2572.552188,1977.190199,56.69476476,45244.67674,2002565325,346.7993595,-52.97944015,1667359516,1953090606,57669.926,0.417294263,306.1530233,4.5,3,5442.065939,2.258787436,0.020479563,-0.008902684,-0.037112686,0.484705882,0.01,-0.047749203,1.381723011,0.06,1.570342413,1.554753991,809140937,0.08,,0
2021-03-20_H1,23.5,4.8,2819.757746,1899.45222,57.94709417,45861.68535,1902356136,320.2178606,-49.03538554,1680880881,1808019043,58319.494,0.397719963,259.2515516,4.5,1,5104.103432,1.811572876,-0.012981474,0.020479563,0.074739151,0.678,-3.34,-0.009197472,2.309055297,-3.57,1.702725756,1.91089296,720910068.4,0.09,,1
2021-03-20_H2,23.1,4.2,2779.951478,1835.844142,57.78995038,46867.99061,1720773221,282.8492025,-45.38129689,1465358490,1717806050,58389.384,0.38499164,208.5254836,4.25,2,4842.932789,1.517710386,0.020637886,-0.012981474,-0.012695683,1.54,-4.6,-0.004548459,1.592209399,-1.75,1.381723011,1.965202487,1680978523,0.26,,0
2021-03-21_H1,22.5,4.6,2804.85923,1771.911037,57.32921891,47699.27657,1691390622,238.3146907,-39.83141822,1419934952,1712660841,58377.43,0.380370904,151.6908915,4.5,0,4542.91662,1.216611971,-0.019526498,0.020637886,-0.008902684,1.271578947,-4.57,0.027308073,1.638353629,-4.64,2.309055297,2.380490609,1167928564,0.365,,0
2021-03-21_H2,21.5,4.2,2771.754999,1725.963933,56.08277437,48777.62241,1685251161,184.3020439,-43.50924169,1310229811,1580502201,58099.308,0.377806616,109.4498753,4.5,0,4082.772473,1.218576432,-0.031817338,-0.019526498,0.020479563,0.828181818,-3.37,-0.037112686,1.720718942,-4.45,1.592209399,3.300671627,1227248838,0.44,,1
2021-03-22_H1,19.7,4,2778.283928,1676.980316,54.87569092,49874.75576,1543044392,138.0559314,-43.75568543,1271636762,1531324773,57809.532,0.483420881,89.42753344,3.5,1,3668.875468,1.050054924,0.019949972,-0.031817338,-0.012981474,0.756666667,-4.66,0.074739151,1.375287738,-0.07,1.638353629,3.013292842,860862524.5,0.52,,1
2021-03-22_H2,20,3.6,2926.337933,1644.183187,54.39016473,50537.62373,1495815801,106.0017617,-41.79624018,1240984770,1384388909,57746.556,0.482204269,84.96924775,3.75,0,3277.439992,1.101222546,0.00645543,0.019949972,0.020637886,0.544444444,-2.53,-0.012695683,2.456702644,-4.83,1.720718942,1.40345442,732248497.9,0.71,,0
2021-03-23_H1,18.3,4,2838.110938,1601.312224,51.31985093,51321.03587,1496368611,97.40727863,-49.37044665,1208817099,1495064655,56713.938,0.485684432,91.82153235,3.5,1,3159.752372,1.349451308,-0.063208055,0.00645543,-0.019526498,0.714333333,-3.85,-0.008902684,1.605887195,-2,1.375287738,3.879644727,1225577025,0.7,,1
2021-03-23_H2,17.7,3.4,2857.315156,1521.454378,49.10983638,52446.00944,1526173137,105.7916936,-54.79628608,1232202023,1523167178,55939.104,0.479513114,104.3091809,3.5,2,3160.736986,1.603500265,0.002436623,-0.063208055,-0.031817338,1.531818182,0.1,0.020479563,1.987941508,-4.34,2.456702644,3.709620113,782583045.4,0.1,,1
2021-03-24_H1,18.4,3.8,2840.16836,1436.4256,48.06691163,53204.77115,1522861064,120.4764424,-62.06011265,1135427075,1581833721,55559.652,0.478773163,115.9205108,4.25,0,3021.270589,1.726626485,0.002365604,0.002436623,0.019949972,0.036666667,0.06,-0.012981474,2.439299452,-3.89,1.605887195,0.283279754,1109744646,0.17,,1
2021-03-24_H2,19.6,4.2,2745.68562,1355.118394,47.76594462,53594.87604,1616890761,130.1277253,-63.12918855,1140141233,1632663351,55405.342,0.350731241,129.7282786,4.25,2,2893.219043,1.987441963,0.041356479,0.002365604,0.00645543,0.79,-3.57,0.020637886,1.506899415,-2.53,1.987941508,2.469841856,725952648.1,0.405,,0
2021-03-25_H1,18.6,3.8,2655.195932,1219.394322,45.19764088,53913.11724,1768689129,137.0904381,-67.82976523,1237696586,1808018518,54316.88,0.071367858,142.9803709,3.5,0,3110.099574,2.135788577,-0.075973881,0.041356479,-0.063208055,0.869444444,-1.75,-0.019526498,1.647457857,-1.97,2.439299452,6.024660445,763321435.2,0.36,,0
2021-03-25_H2,19.7,4.2,2602.192652,1056.555813,44.56780433,54264.233,1815026364,149.5109922,-74.64937987,1327412418,1891338741,53926.188,0.193949206,153.1162612,4.5,1,3249.503503,1.832728835,-0.00308051,-0.075973881,0.002436623,0.942727273,-4.64,-0.031817338,1.2475473,-1.47,1.506899415,3.762484137,565900740,1.65,,0
2021-03-26_H1,19.1,4.4,2640.535319,884.3037881,43.46619886,54478.82668,1988952136,160.6297768,-82.59333683,1430680343,2094909156,53347.972,0.193590928,156.7253158,4.25,1,3666.278994,1.539776323,-0.015454174,-0.00308051,0.002365604,0.934615385,-4.45,0.019949972,1.953887939,-4.79,1.647457857,0.758363297,741123253.1,0.275,,1
2021-03-26_H2,20.1,4,2612.123511,748.2677312,43.20474682,54484.61169,2052544603,163.9261153,-80.83348843,1433336332,2020018614,53021.58,0.200988028,150.6048349,4,1,3782.408342,1.327481824,0.027025821,-0.015454174,0.041356479,0.889130435,-0.07,0.00645543,1.738440028,-2.78,1.2475473,2.243976656,699489809.1,0.215,,1
2021-03-27_H1,20.8,3.6,2578.523974,572.7519996,42.90164345,54457.78122,1972646714,161.4099099,-76.38850608,1480996381,2005320172,52711.986,0.21106923,141.4430507,4,0,3878.050037,1.106482672,0.044229621,0.027025821,-0.075973881,0.773529412,-4.83,-0.063208055,1.694854397,-4.22,1.953887939,3.881407477,651499382.1,0.545,,0
2021-03-27_H2,20,3.6,2687.986548,378.1456225,44.36666749,54570.16317,1911744820,158.8780945,-73.00666238,1470635640,1967605757,53141.886,0.174351404,138.456348,2.75,0,4096.232723,0.897388084,-0.010950963,0.044229621,-0.00308051,0.430689655,-2,0.002436623,1.604861401,-4.36,1.738440028,2.825393386,620343139.4,0.2,,1
2021-03-28_H1,19.4,2.4,2663.434651,167.0423874,46.62375875,54030.8306,1910449139,161.8329978,-70.66776411,1345940013,1917329011,53886.252,0.158998325,151.7589297,2,2,4340.751724,0.92111452,0.02591634,-0.010950963,-0.015454174,0.724583333,-4.34,0.002365604,2.099762432,-4.18,1.694854397,1.829789534,1113235941,0.415,,0
2021-03-28_H2,19.4,1.8,2590.389319,-21.10482252,49.2337407,53602.88837,1798232503,176.9299043,-62.12403862,1267696247,1666427208,54780.766,0.413445821,175.0302752,1.5,1,4497.469367,1.237365273,-0.000985792,0.02591634,0.027025821,0.517142857,-3.89,0.041356479,1.114738725,-1.29,1.604861401,1.327477409,856346349.3,0.4,,0
2021-03-29_H1,18.4,1.4,2630.410796,-148.0239809,50.93884868,53458.15802,1609901354,200.5402834,-53.67194509,1236019633,1573589935,55392.27,0.379210077,203.5224364,1.25,2,4743.409617,1.520980979,-0.000495443,-0.000985792,0.044229621,0.356315789,-2.53,-0.075973881,2.278283644,-4.74,2.099762432,0.041280074,758375801.6,0.32,,1
2021-03-29_H2,18.8,2.2,2835.381454,-238.8725325,52.48132526,53589.29909,1622219731,228.3792028,-41.58917957,1267246695,1472215992,55956.428,0.388006098,236.9793782,2.25,1,4649.302941,1.758642634,0.037561349,-0.000495443,-0.010950963,0.7125,-1.97,-0.00308051,1.515109319,-3.61,1.114738725,2.015044949,924153771.2,0.15,,0
2021-03-30_H1,20,2.8,2760.497064,-279.8805002,54.17269286,52847.51654,1527501844,255.0177513,-32.13379954,1188952156,1494860290,56591.144,0.476963473,267.1571802,3.25,1,4542.663225,2.013682061,-0.004321637,0.037561349,0.02591634,0.406666667,-1.47,-0.015454174,1.879521898,-4.82,2.278283644,2.2746943,1237232908,0.34,,1
2021-03-30_H2,20,3.6,2727.08156,-287.3421335,55.94575509,52184.30052,1536028176,284.5674153,-24.94902087,1166908357,1521025999,57276.126,0.506944417,291.8021734,4.25,0,4436.197506,2.288910826,0.028850469,-0.004321637,-0.000985792,-0.398181818,-4.79,0.027025821,1.473058963,0,1.515109319,1.711001941,914876201.6,0.47,,0
2021-03-31_H1,19.9,3.4,2718.852877,-272.8814836,57.36530827,51426.7848,1505615340,309.4518591,-17.72474556,1033640832,1541172195,57870.702,0.530162918,304.0734254,4,2,4254.341633,2.037530387,-0.008553072,0.028850469,-0.000495443,0.276875,-2.78,0.044229621,1.890393982,-4.41,1.879521898,2.096816078,1314475368,0.27,,0
2021-03-31_H2,19.1,4,2707.882671,-211.6840944,58.24334611,51063.44056,1578598618,321.3250476,-15.59350256,1044458194,1588348018,58318.752,0.477104861,298.826083,3.5,1,4037.275511,1.902318083,-0.012933993,-0.008553072,0.037561349,0.588888889,-4.22,-0.010950963,1.53967375,-4.59,1.473058963,1.623474627,867819452.7,0.75,,1
2021-04-01_H1,20,4.2,2603.276766,-127.4102437,58.39780661,50971.59975,1606728579,317.9009063,-12.48932058,1060222818,1698467383,58502.268,0.428620452,276.6064207,4,2,3633.519745,1.677859195,0.013314775,-0.012933993,-0.004321637,0.997931034,-4.36,0.02591634,1.861139367,-1.42,1.890393982,1.693201797,826506590.6,0.325,,0
2021-04-01_H2,22,4,2613.782711,-7.195131383,58.57869636,50931.7698,1666875251,298.8234608,-9.606489314,1064404128,1731540233,58693.608,0.428814549,240.0799013,3.75,0,3178.147441,1.425610507,-0.003588814,0.013314775,0.028850469,0.914137931,-4.18,-0.000985792,1.717947588,-3.13,1.53967375,0.948857457,624819355.2,0.12,,1
2021-04-02_H1,23,3.6,2497.637518,121.3839799,58.02904766,50978.01486,1683036273,265.6953892,-10.50901962,1073616983,1643094555,58582.044,0.437980524,199.9574258,4.5,1,3009.961282,1.172421045,0.00252668,-0.003588814,-0.008553072,0.089565217,-1.29,-0.000495443,1.026731229,-1.11,1.861139367,0.372859463,741145962,0.265,,1
2021-04-02_H2,25.1,4.4,2447.674838,236.5170425,58.36191921,50993.73382,1633929570,225.1377839,-10.35027658,1125589571,1593847678,58737.496,0.440708984,164.6815722,4.5,2,2814.593707,1.085202572,0.014097879,0.00252668,-0.012933993,1.363076923,-4.74,0.037561349,1.306528148,-4.05,1.717947588,1.053819313,471492588.2,0.43,,0
2021-04-03_H1,26.7,5.2,2526.411635,348.2232542,58.6898193,50995.65274,1549789854,187.4351912,-13.05558127,1571780669,1510587922,58930.804,0.405133602,133.1521272,4.75,0,2632.690556,0.848297072,-0.009587164,0.014097879,0.013314775,0.814285714,-3.61,-0.004321637,1.410201884,-3.12,1.026731229,1.880687989,603466957.8,0.28,,1
2021-04-03_H2,26.2,4.4,2438.981518,448.6395282,58.8131743,51072.67364,1456831759,155.3858215,-14.22256749,1472849046,1465273335,59026.588,0.291499222,106.8711349,4.5,1,2507.384143,0.698547194,0.004830151,-0.009587164,-0.003588814,0.586875,-4.82,0.028850469,1.847671595,-3.92,1.306528148,1.340402164,1027315640,0.38,,0
2021-04-04_H1,24.2,4.8,2426.457839,537.8646759,57.16830833,51096.15223,1494940801,132.0822829,-19.66652085,1423821690,1445563262,58725.022,0.885582539,94.04826244,5.25,0,2343.146214,0.83698875,-0.037078609,0.004830151,0.00252668,0.425909091,0,-0.008553072,1.597087514,-3.1,1.410201884,3.713072031,936484533.9,0.33,,1
2021-04-04_H2,22.4,4.4,2323.709421,627.2921647,55.6123832,51096.41943,1419346286,121.4103041,-25.63640095,1368588098,1374196826,58432.348,0.960811542,94.54807023,4.5,1,2217.739332,1.061045265,0.003372407,-0.037078609,0.014097879,0.37125,-4.41,-0.012933993,1.541234174,0.64,1.847671595,3.655888745,920568633.6,0.96,,1
2021-04-05_H1,22.1,4,2374.230177,701.2715155,54.25163671,51041.21131,1345461167,119.2519787,-29.06912783,1326664942,1331137001,58164.474,0.974397539,107.5128957,3,2,2139.585745,1.33426932,0.016623405,0.003372407,-0.009587164,1.1675,-4.59,0.013314775,1.592186033,-3.72,1.597087514,1.556076358,690244024.4,0.39,,0
2021-04-05_H2,22.9,3.8,2348.032307,764.9580696,53.05813072,51001.67325,1335229343,124.8600708,-36.43048669,1246835472,1334046599,57914.82,0.96285255,125.4275909,4,2,2080.46294,1.655862908,-0.008242953,0.016623405,0.004830151,0.641363636,-1.42,-0.003588814,1.424722595,-2.93,1.541234174,1.930076159,890160613.1,0.275,,1
2021-04-06_H1,22.4,4.4,2278.53,781.9623947,52.67259313,50923.6229,1391208153,136.8716558,-39.21978733,1197898441,1365698650,57884.188,0.968181465,139.8499124,4,2,2129.759924,1.96415943,0.023900957,-0.008242953,-0.037078609,2.694444444,-3.13,0.00252668,1.682529275,-0.15,1.592186033,2.473059825,933662179.8,0.32,,0
2021-04-06_H2,21.8,4.8,2210.624285,770.6011249,53.64934743,50875.33034,1381950398,147.9394768,-42.57860197,1191405641,1402031157,58175.992,0.96311435,146.7837819,5.75,0,2148.711955,1.921793017,-0.009904844,0.023900957,0.003372407,0.031818182,-1.11,0.014097879,2.596666836,-4.71,1.424722595,2.733157316,687622385.9,0.28,,0
2021-04-07_H1,24.3,7,2177.358265,755.0811986,53.96462711,50989.00157,1435677127,153.5064595,-48.69645461,1186592572,1486411200,58324.572,0.476688227,143.9764092,8.25,1,2079.319139,1.661332292,-0.008945913,-0.009904844,0.016623405,0.2985,-4.05,-0.009587164,2.716765837,-4.76,1.682529275,1.803430276,663529312,0.795,,0
2021-04-07_H2,24.2,8,2107.28196,728.9372189,52.24366743,51070.70517,1581561532,152.8081337,-52.84775704,1226380573,1564268455,57942.768,0.38489603,135.3513056,8.25,1,2196.023156,1.422881748,-0.029304081,-0.008945913,-0.008242953,1.436190476,-3.12,0.004830151,2.3130179,-4.78,2.596666836,3.212853275,816873659.6,0.495,,0
2021-04-08_H1,23.7,7.4,2031.10182,717.7588679,50.64148784,51235.33959,1594444919,149.8145481,-58.09675716,839411647.1,1645675985,57585.258,0.303887623,126.6679639,7.75,0,2388.615388,1.330622734,-0.006365253,-0.029304081,0.023900957,0.73173913,-3.92,-0.037078609,1.198947836,-0.2,2.716765837,2.821121442,589520070.2,3.13,,1
2021-04-08_H2,24.2,7.4,2069.939547,705.5191862,48.4581461,51222.1573,1594305396,144.1017584,-64.23122938,840473600.7,1658590230,57052.738,0.178651098,118.787154,7.25,3,2528.087213,1.236217871,0.009025239,-0.006365253,-0.009904844,0.723846154,-3.1,0.003372407,1.572223732,-3.59,2.3130179,1.235725057,550174161.2,0.34,,1
2021-04-09_H1,26.6,7.2,2022.071723,682.8699261,48.18940577,51824.8021,1613400003,135.8187058,-61.48798986,838178238.5,1649046326,56962.832,0.174470466,109.8083577,6,4,2669.712161,1.210698844,0.028827269,0.009025239,-0.008945913,0.622978723,0.64,0.016623405,1.995888794,-3.52,1.198947836,3.208595721,803786103.4,0.155,,1
2021-04-09_H2,27.6,5.6,1984.270171,626.6723334,48.74802662,52553.18345,1590736913,126.1570088,-61.66094502,832180647.2,1562079468,57059.734,0.173086228,103.0556304,5.25,5,2770.398465,1.34631696,0.007065573,0.028827269,-0.029304081,1.006774194,-3.72,-0.008242953,1.697720453,-3.01,1.572223732,3.043720573,625735043.6,0.52,,0
2021-04-10_H1,29.6,6.4,1957.506587,545.1093636,50.28187742,53733.18908,1516290744,117.1762058,-60.90026431,853043782.4,1519230474,57419.022,0.122573022,100.5895766,7,0,2916.188729,1.486196341,-0.006633232,0.007065573,-0.006365253,0.724814815,-2.93,0.023900957,1.708061279,-3.64,1.995888794,1.22636664,561388499,0.55,,1
2021-04-10_H2,30.1,7.4,1926.631831,458.143477,53.77445443,54679.29074,1642563140,115.999664,-54.81274395,938741052,1638472315,58336.994,0.268595955,114.3631231,7.75,1,3333.661858,1.326251314,0.041905386,-0.006633232,0.009025239,1.065185185,-0.15,-0.009904844,1.844551488,-3.89,1.697720453,3.618088191,660653359.1,0.395,,0
2021-04-11_H1,29.7,6.8,1874.389557,397.7317779,56.08966813,55070.62392,1645069119,124.0952556,-46.59943279,941296718.8,1558991300,59002.562,0.31276005,132.9599248,6.75,1,3534.126785,1.217229275,-0.01250441,0.041905386,0.028827269,0.852121212,-4.71,-0.008945913,1.644958779,-2.52,1.708061279,4.308150354,925691428.5,0.47,,0
